player_id,name,first_name,second_name,web_name,position,team_id,team_name,team_short,current_price,price_change,selected_by_percent,total_points,points_per_game,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,status,chance_of_playing_this_round,chance_of_playing_next_round,news,news_added,form,transfers_in,transfers_out,transfers_in_event,transfers_out_event,photo_url,photo_code,penalties_taker,corners_taker,freekicks_taker,team_attack_strength,team_defence_strength,team_overall_strength,next_1_gw,next_1_opponent,next_1_difficulty,next_1_venue,next_2_gw,next_2_opponent,next_2_difficulty,next_2_venue,next_3_gw,next_3_opponent,next_3_difficulty,next_3_venue,next_4_gw,next_4_opponent,next_4_difficulty,next_4_venue,next_5_gw,next_5_opponent,next_5_difficulty,next_5_venue,next_6_gw,next_6_opponent,next_6_difficulty,next_6_venue,avg_fixture_difficulty_6gw,total_points_season_1_ago,minutes_season_1_ago,goals_scored_season_1_ago,assists_season_1_ago,clean_sheets_season_1_ago,start_cost_season_1_ago,end_cost_season_1_ago,total_points_season_2_ago,minutes_season_2_ago,goals_scored_season_2_ago,assists_season_2_ago,clean_sheets_season_2_ago,start_cost_season_2_ago,end_cost_season_2_ago,total_points_season_3_ago,minutes_season_3_ago,goals_scored_season_3_ago,assists_season_3_ago,clean_sheets_season_3_ago,start_cost_season_3_ago,end_cost_season_3_ago,goals_scored_per_90,assists_per_90,clean_sheets_per_90,goals_conceded_per_90,own_goals_per_90,penalties_saved_per_90,penalties_missed_per_90,yellow_cards_per_90,red_cards_per_90,saves_per_90,bonus_per_90,minutes_per_game,games_played,total_points_per_90
559,Nectarios Triantis,Nectarios,Triantis,Triantis,MID,17,Sunderland,SUN,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,46,82,46,82,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,500696.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,Wilson Isidor,Wilson,Isidor,Isidor,FWD,17,Sunderland,SUN,5.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,165,254,165,254,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,437505.jpg,True,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Eliezer Mayenda Dossou,Eliezer,Mayenda Dossou,Mayenda,FWD,17,Sunderland,SUN,5.5,0.0,0.3,1,1.0,35,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,a,,,,,1.0,281,226,281,226,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,564406.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,Ahmed Abdullahi,Ahmed,Abdullahi,Abdullahi,FWD,17,Sunderland,SUN,4.5,0.0,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,267,516,267,516,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,611975.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Luís Hemir Silva Semedo,Luís Hemir,Silva Semedo,Luís Hemir,FWD,17,Sunderland,SUN,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,92,222,92,222,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,551153.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,Nazarii Rusyn,Nazarii,Rusyn,Rusyn,FWD,17,Sunderland,SUN,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,108,287,108,287,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,440955.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,Granit Xhaka,Granit,Xhaka,Xhaka,MID,17,Sunderland,SUN,5.0,0.0,2.8,1,1.0,35,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,a,,,,,1.0,2318,1569,2318,1569,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,84450.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,Robin Roefs,Robin,Roefs,Roefs,GKP,17,Sunderland,SUN,4.5,0.0,0.2,1,1.0,35,0,0,0,0,0,0,0,0,0,1,0,7,0.0,0.0,0.0,0.0,a,,,,,1.0,175,91,175,91,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,498016.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,Arthur Masuaku,Arthur,Masuaku,Masuaku,DEF,17,Sunderland,SUN,4.0,0.0,0.7,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-11T13:51:46.232630Z,0.0,1142,353,1142,353,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,105717.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,Omar Alderete,Omar,Alderete,Alderete,DEF,17,Sunderland,SUN,4.0,0.0,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,1830,543,1830,543,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,201895.jpg,False,False,False,2100,2100,2100,1,19,2,H,2,3,2,A,3,5,3,H,4,8,3,A,5,2,3,H,6,16,3,A,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,Guglielmo Vicario,Guglielmo,Vicario,Vicario,GKP,18,Spurs,TOT,5.0,0.0,4.2,1,1.0,37,0,0,0,0,0,0,0,0,0,2,0,9,0.0,0.0,0.0,0.0,a,,,,,1.0,1834,3226,1834,3226,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,184254.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,Brandon Austin,Brandon,Austin,Austin,GKP,18,Spurs,TOT,4.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,153,140,153,140,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,214572.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Antonín Kinský,Antonín,Kinský,Kinsky,GKP,18,Spurs,TOT,4.0,0.0,2.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,398,677,398,677,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,485055.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,Pedro Porro Sauceda,Pedro,Porro Sauceda,Pedro Porro,DEF,18,Spurs,TOT,5.5,0.0,22.8,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,a,,,,,1.0,13658,6571,13658,6571,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,441164.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Cristian Romero,Cristian,Romero,Romero,DEF,18,Spurs,TOT,5.0,0.0,3.6,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,7,0.0,0.0,0.0,0.0,a,,,,,1.0,4750,2539,4750,2539,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,221632.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,Kevin Danso,Kevin,Danso,Danso,DEF,18,Spurs,TOT,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,227,291,227,291,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,135720.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Ben Davies,Ben,Davies,Davies,DEF,18,Spurs,TOT,4.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,80,104,80,104,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,115556.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,Radu Drăgușin,Radu,Drăgușin,Dragusin,DEF,18,Spurs,TOT,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-07-21T10:00:05.088977Z,0.0,2,17,2,17,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,493125.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Djed Spence,Djed,Spence,Spence,DEF,18,Spurs,TOT,4.5,0.0,1.3,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,a,,,,,1.0,949,670,949,670,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,232859.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,Destiny Udogie,Destiny,Udogie,Udogie,DEF,18,Spurs,TOT,4.5,0.0,0.8,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-08-10T23:30:07.244451Z,0.0,50,6056,50,6056,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,487053.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Micky van de Ven,Micky,van de Ven,Van de Ven,DEF,18,Spurs,TOT,4.5,0.0,27.7,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,a,,,,,1.0,14127,5161,14127,5161,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,491279.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,Ashley Phillips,Ashley,Phillips,Phillips,DEF,18,Spurs,TOT,4.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Stoke City on loan for the rest of the season.,2025-07-25T14:55:41.438809Z,0.0,0,161,0,161,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,548308.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,Takai Kōta,Takai,Kōta,Takai,DEF,18,Spurs,TOT,4.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d,25.0,25.0,Foot injury - 25% chance of playing,2025-08-10T23:30:07.262578Z,0.0,14,484,14,484,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,553299.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,Luka Vušković,Luka,Vušković,Vuskovic,DEF,18,Spurs,TOT,4.0,0.0,1.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,570,795,570,795,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,610799.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Son Heung-min,Son,Heung-min,Son,MID,18,Spurs,TOT,8.5,0.0,0.4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Los Angeles FC permanently.,2025-08-11T01:22:33.649224Z,0.0,0,5286,0,5286,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,85971.jpg,True,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,Brennan Johnson,Brennan,Johnson,Johnson,MID,18,Spurs,TOT,7.0,0.0,3.0,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,a,,,,,1.0,1049,3631,1049,3631,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,242898.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,James Maddison,James,Maddison,Maddison,MID,18,Spurs,TOT,7.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Anterior cruciate ligament - Unknown return date,2025-08-08T13:57:59.638052Z,0.0,23,2571,23,2571,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,172780.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,Mohammed Kudus,Mohammed,Kudus,Kudus,MID,18,Spurs,TOT,6.5,0.0,24.9,4,4.0,37,0,1,0,0,0,0,0,0,0,0,0,18,0.0,0.0,0.0,0.0,a,,,,,4.0,10141,11950,10141,11950,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,460842.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Dejan Kulusevski,Dejan,Kulusevski,Kulusevski,MID,18,Spurs,TOT,6.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,i,0.0,0.0,Knee injury - Unknown return date,2025-07-21T10:00:05.109205Z,0.0,11,55,11,55,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,445044.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,Mathys Tel,Mathys,Tel,Tel,MID,18,Spurs,TOT,6.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,97,287,97,287,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,511499.jpg,True,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Rodrigo Bentancur,Rodrigo,Bentancur,Bentancur,MID,18,Spurs,TOT,5.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,219,279,219,279,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,202993.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,Lucas Bergvall,Lucas,Bergvall,Bergvall,MID,18,Spurs,TOT,5.5,0.0,0.2,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,9,0.0,0.0,0.0,0.0,a,,,,,1.0,110,256,110,256,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,570526.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,Yves Bissouma,Yves,Bissouma,Bissouma,MID,18,Spurs,TOT,5.5,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,117,299,117,299,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,227127.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,Wilson Odobert,Wilson,Odobert,Odobert,MID,18,Spurs,TOT,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,34,82,34,82,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,550839.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,Manor Solomon,Manor,Solomon,Solomon,MID,18,Spurs,TOT,5.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,d,25.0,25.0,Calf injury - 25% chance of playing,2025-08-10T23:30:07.302045Z,0.0,2,67,2,67,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,235674.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,Bryan Gil Salvatierra,Bryan,Gil Salvatierra,Bryan,MID,18,Spurs,TOT,5.0,0.0,0.1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,24,94,24,94,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,436234.jpg,True,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,Archie Gray,Archie,Gray,Gray,MID,18,Spurs,TOT,5.0,0.0,0.1,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,a,,,,,1.0,123,280,123,280,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,547701.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,Mikey Moore,Mikey,Moore,Moore,MID,18,Spurs,TOT,5.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Rangers on loan for the rest of the season.,2025-08-11T01:19:38.328172Z,0.0,0,87,0,87,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,499721.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,Pape Matar Sarr,Pape Matar,Sarr,P.M.Sarr,MID,18,Spurs,TOT,5.0,0.0,2.8,1,1.0,37,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,a,,,,,1.0,1286,1597,1286,1597,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,482442.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,Yang Min-hyeok,Yang,Min-hyeok,Min-hyeok,MID,18,Spurs,TOT,4.5,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,u,0.0,0.0,Has joined Portsmouth on loan for the rest of the season.,2025-08-11T01:24:33.782871Z,0.0,0,312,0,312,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,623095.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,Callum Olusesi,Callum,Olusesi,Olusesi,MID,18,Spurs,TOT,4.5,0.0,0.2,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,,,,,0.0,235,312,235,312,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,499726.jpg,False,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,Dominic Solanke-Mitchell,Dominic,Solanke-Mitchell,Solanke,FWD,18,Spurs,TOT,7.5,0.0,4.9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,a,100.0,100.0,,2025-08-10T23:30:07.320877Z,0.0,3065,7240,3065,7240,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,154566.jpg,True,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,Richarlison de Andrade,Richarlison,de Andrade,Richarlison,FWD,18,Spurs,TOT,6.5,0.0,1.9,5,5.0,37,1,0,0,0,0,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,a,,,,,5.0,4051,2442,4051,2442,https://upload.wikimedia.org/wikipedia/commons/thumb/5/54/Simon_Murray.png/250px-Simon_Murray.png,212319.jpg,True,False,False,2200,2410,2305,1,3,2,H,2,13,4,A,3,4,3,H,4,19,2,A,5,6,3,A,6,20,2,H,2.6666666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
